ts,gross_return,net_return_20bps,spot_price_pnl,perp_price_pnl,funding_pnl,spot_turnover,perp_turnover,total_turnover,gross_exposure
2021-07-12 08:00:00,-3.204214712995116e-05,-3.204214712995116e-05,0.003856085365692722,-0.00393246117948934,4.433366666666666e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-12 16:00:00,9.152259980354686e-05,9.152259980354686e-05,-0.014411936914761022,0.014455121847897903,4.8337666666666656e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-13 00:00:00,0.00019660469968809058,0.00019660469968809058,-0.00889138984624143,0.009058628545929521,2.9366000000000006e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-13 08:00:00,-4.1023654819914394e-05,-4.1023654819914394e-05,0.0004795666841590013,-0.0005663473389789157,4.5756999999999996e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-13 16:00:00,5.4132351136241234e-05,5.4132351136241234e-05,-0.007238019826342439,0.007249036844145347,4.311533333333333e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-14 00:00:00,-1.4112307212432437e-05,-1.4112307212432437e-05,-0.01216621094922103,0.012102098642008598,4.999999999999999e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-14 08:00:00,0.00022134187754874738,0.00022134187754874738,-0.018574411090498365,0.018782210301380445,1.3542666666666668e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-14 16:00:00,-0.0001273843034658842,-0.0001273843034658842,0.021209625906250026,-0.02134536420971591,8.354e-06,0.0,0.0,0.0,0.9999999999999999
2021-07-15 00:00:00,-6.093608862769241e-06,-6.093608862769241e-06,-0.0018341769335155633,0.0017895019913194607,3.8581333333333336e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-15 08:00:00,-3.816857864156406e-05,-3.816857864156406e-05,-0.010846220979813002,0.010798150067838104,9.902333333333337e-06,0.0,0.0,0.0,0.9999999999999999
2021-07-15 16:00:00,0.00011050969940792189,0.00011050969940792189,-0.012461679470578553,0.012563383503319809,8.80566666666667e-06,0.0,0.0,0.0,0.9999999999999999
2021-07-16 00:00:00,-0.000144242282414154,-0.000144242282414154,0.001327161392381315,-0.0015094780081288024,3.8074333333333336e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-16 08:00:00,5.324589679791103e-05,5.324589679791103e-05,-0.0024499080102275456,0.00245514924035879,4.800466666666666e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-16 16:00:00,0.0002768235726112319,0.0002768235726112319,0.004797673047880565,-0.004536895141935999,1.604566666666667e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-17 00:00:00,-0.00012981793633038604,-0.00012981793633038604,-0.023468348384104835,0.023302271781107782,3.6258666666666666e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-17 08:00:00,5.060281723652556e-05,5.060281723652556e-05,0.0014580192441624896,-0.001413781426925964,6.365000000000006e-06,0.0,0.0,0.0,0.9999999999999999
2021-07-17 16:00:00,0.00022423025794103332,0.00022423025794103332,0.0008902069739537407,-0.0006885677160127074,2.2591000000000008e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-18 00:00:00,-0.0001775067405744156,-0.0001775067405744156,0.0033086750227291793,-0.0035266960966369282,4.051433333333333e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-18 08:00:00,0.00010765621035047766,0.00010765621035047766,0.00701316996202989,-0.006935646418346079,3.0132666666666667e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-18 16:00:00,6.863755081051906e-05,6.863755081051906e-05,-0.010482076239500858,0.01053535812364471,1.535566666666667e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-19 00:00:00,-6.655620541122413e-05,-6.655620541122413e-05,0.004090809193414191,-0.004188956732158748,3.159133333333334e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-19 08:00:00,4.4533440650420045e-05,4.4533440650420045e-05,-0.004378437600043713,0.0043974127073608,2.5558333333333336e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-19 16:00:00,0.00013301257557897617,0.00013301257557897617,-0.023456088529857377,0.02358910577210302,-4.6666666666671584e-09,0.0,0.0,0.0,0.9999999999999999
2021-07-20 00:00:00,-0.0001644493545377112,-0.0001644493545377112,-0.0011617306779236928,0.000999093656719315,-1.8123333333333342e-06,0.0,0.0,0.0,0.9999999999999999
2021-07-20 08:00:00,7.418395970502784e-05,7.418395970502784e-05,-0.0239935796135184,0.024134768239890095,-6.700466666666668e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-20 16:00:00,6.262461372639409e-05,6.262461372639409e-05,0.006882426082185352,-0.006786102468458958,-3.3699e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-21 00:00:00,-0.00015441638941398835,-0.00015441638941398835,-0.006222709516305743,0.0061247311268917545,-5.643800000000001e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-21 08:00:00,-0.0001047912426191652,-0.0001047912426191652,0.02737933487818348,-0.027415408454135978,-6.871766666666665e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-21 16:00:00,-0.00010589810086852064,-0.00010589810086852064,0.02675433516392695,-0.026800108598128803,-6.012466666666667e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-22 00:00:00,-7.606460569709865e-05,-7.606460569709865e-05,-0.001481223210692972,0.0013796106049958734,2.5548000000000007e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-22 08:00:00,7.698672948821273e-05,7.698672948821273e-05,0.002120844732801234,-0.002070486669979688,2.662866666666667e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-22 16:00:00,0.00013531490435196114,0.00013531490435196114,0.012614032027866453,-0.012512571790181158,3.385466666666667e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-23 00:00:00,-2.194348780101689e-05,-2.194348780101689e-05,0.0016774466787626955,-0.001735481833230379,3.6091666666666665e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-23 08:00:00,1.2191281610485255e-05,1.2191281610485255e-05,0.0024567628523660782,-0.0024757012374222597,3.112966666666667e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-23 16:00:00,-2.0689091729281612e-05,-2.0689091729281612e-05,-0.010173231514969345,0.010113989756573396,3.855266666666667e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-24 00:00:00,-5.05699076382758e-05,-5.05699076382758e-05,0.0221480263334465,-0.02224284757441811,4.425133333333333e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-24 08:00:00,4.8748989590722465e-05,4.8748989590722465e-05,0.005082866298800841,-0.0050707563092101185,3.6639e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-24 16:00:00,3.11851652312774e-05,3.11851652312774e-05,0.00021808795492583855,-0.00022438912302789448,3.7486333333333334e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-25 00:00:00,7.534406549021278e-05,7.534406549021278e-05,0.003815804395369723,-0.00375651532987951,1.6055000000000005e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-25 08:00:00,2.9611679163239704e-05,2.9611679163239704e-05,0.002150205375678127,-0.002156235363181554,3.564166666666667e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-25 16:00:00,0.00014516497239565402,0.00014516497239565402,-0.013807103126043689,0.01390929376510601,4.2974333333333326e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-26 00:00:00,6.54189887493866e-05,6.54189887493866e-05,0.013416876830001694,-0.01337651717458564,2.505933333333334e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-26 08:00:00,-0.0007094759669462617,-0.0007094759669462617,0.03995152824222915,-0.040711004209175415,4.999999999999999e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-26 16:00:00,0.0003289162116215639,0.0003289162116215639,0.001822198372330852,-0.001543282160709288,4.999999999999999e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-27 00:00:00,0.0002902182888856453,0.0002902182888856453,-0.0280841313305486,0.02833314195276758,4.120766666666666e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-27 08:00:00,-0.00010566521425467153,-0.00010566521425467153,-0.003445752505858346,0.003301362958270341,3.872433333333333e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-27 16:00:00,8.741145175142877e-05,8.741145175142877e-05,0.012665930350178574,-0.012616119898427145,3.7601e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-28 00:00:00,0.00020470135054844864,0.00020470135054844864,0.006624594401909131,-0.006463976718027349,4.408366666666666e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-28 08:00:00,-1.5304370732838472e-05,-1.5304370732838472e-05,0.009484243987680217,-0.009544398025079722,4.484966666666666e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-28 16:00:00,-0.00014418445949071097,-0.00014418445949071097,-0.004042536060379395,0.003853274267555351,4.507733333333332e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-29 00:00:00,0.0001628119507462156,0.0001628119507462156,0.0023278044397768705,-0.0022096021556973215,4.460966666666666e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-29 08:00:00,1.9161826223985328e-05,1.9161826223985328e-05,-0.002052736838205904,0.002022473331096556,4.942533333333332e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-29 16:00:00,7.07174467319899e-05,7.07174467319899e-05,0.00525513887745777,-0.00523442143072578,4.999999999999999e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-30 00:00:00,-1.415238824031452e-05,-1.415238824031452e-05,0.00870424424154994,-0.008768396629790254,4.999999999999999e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-30 08:00:00,-7.553307617453862e-05,-7.553307617453862e-05,0.004968499835081111,-0.00509403291125565,4.999999999999999e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-30 16:00:00,0.00038576161364346176,0.00038576161364346176,-0.0109272178817572,0.011272792828733995,4.0186666666666666e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-31 00:00:00,-8.334768058307778e-05,-8.334768058307778e-05,0.026833976428996008,-0.02696261244291242,4.5288333333333325e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-31 08:00:00,-2.2177878101094754e-05,-2.2177878101094754e-05,-0.0014427803153988575,0.0013715944372977627,4.900799999999999e-05,0.0,0.0,0.0,0.9999999999999999
2021-07-31 16:00:00,-5.127837711849215e-05,-5.127837711849215e-05,0.005331114865264537,-0.005429498575716362,4.7105333333333324e-05,0.0,0.0,0.0,0.9999999999999999
2021-08-01 00:00:00,0.00011686812396501025,0.00011686812396501025,0.008354011689721205,-0.008278084899089528,4.094133333333333e-05,0.0,0.0,0.0,0.9999999999999999
2021-08-01 08:00:00,-0.00022937851257847695,-0.00022937851257847695,0.012711388024797104,-0.012994219537375581,5.3452999999999984e-05,0.0,0.0,0.0,0.9999999999999999
2021-08-01 16:00:00,9.276533727538012e-05,9.276533727538012e-05,-0.00024244915566799374,0.00028042615961004053,5.478833333333332e-05,0.0,0.0,0.0,0.9999999999999999
2021-08-02 00:00:00,0.000321743918243094,0.000321743918243094,-0.017947041169631743,0.018218785087874837,4.999999999999999e-05,0.0,0.0,0.0,0.9999999999999999
2021-08-02 08:00:00,-2.582981022493004e-05,-2.582981022493004e-05,0.012662849155726862,-0.012738678965951792,4.999999999999999e-05,0.0,0.0,0.0,0.9999999999999999
2021-08-02 16:00:00,1.2344874820387933e-05,1.2344874820387933e-05,-0.0029818311907518127,0.0029441760655722006,4.999999999999999e-05,0.0,0.0,0.0,0.9999999999999999
2021-08-03 00:00:00,-7.159707817285121e-05,-7.159707817285121e-05,-0.006186944455621708,0.0060653473774488565,4.999999999999999e-05,0.0,0.0,0.0,0.9999999999999999
2021-08-03 08:00:00,0.0002466695100134169,0.0002466695100134169,-0.011588461844986148,0.011785131354999565,4.999999999999999e-05,0.0,0.0,0.0,0.9999999999999999
2021-08-03 16:00:00,-2.2907306977626833e-05,-2.2907306977626833e-05,0.002880218613565107,-0.0029500455872094006,4.691966666666666e-05,0.0,0.0,0.0,0.9999999999999999
2021-08-04 00:00:00,-6.725070045630823e-05,-6.725070045630823e-05,0.0017682491930990367,-0.0018822575602220116,4.675766666666666e-05,0.0,0.0,0.0,0.9999999999999999
2021-08-04 08:00:00,7.220291004228179e-05,7.220291004228179e-05,-0.005722400026655305,0.005744602936697586,4.999999999999999e-05,0.0,0.0,0.0,0.9999999999999999
2021-08-04 16:00:00,0.00018984794787349615,0.00018984794787349615,0.024285143089430347,-0.024142182474890184,4.688733333333333e-05,0.0,0.0,0.0,0.9999999999999999
2021-08-05 00:00:00,-0.00018652764500491693,-0.00018652764500491693,0.005558831113456424,-0.005795358758461341,4.999999999999999e-05,0.0,0.0,0.0,0.9999999999999999
2021-08-05 08:00:00,1.2079298609494103e-05,1.2079298609494103e-05,-0.0062769953158383915,0.006239074614447886,4.999999999999999e-05,0.0,0.0,0.0,0.9999999999999999
2021-08-05 16:00:00,0.0002395674773372427,0.0002395674773372427,0.0037115035843435637,-0.0035220007736729876,5.0064666666666655e-05,0.0,0.0,0.0,0.9999999999999999
2021-08-06 00:00:00,-0.00017094749776716688,-0.00017094749776716688,0.012003360896742397,-0.012224308394509564,4.999999999999999e-05,0.0,0.0,0.0,0.9999999999999999
2021-08-06 08:00:00,4.069570015217729e-05,4.069570015217729e-05,-0.003677016160222394,0.003667711860374571,4.999999999999999e-05,0.0,0.0,0.0,0.9999999999999999
2021-08-06 16:00:00,2.199764485736013e-05,2.199764485736013e-05,0.01752021306789467,-0.01755840642303731,6.019099999999999e-05,0.0,0.0,0.0,0.9999999999999999
2021-08-07 00:00:00,0.00012134118851289372,0.00012134118851289372,0.004200819734581637,-0.0041491592127354095,6.968066666666665e-05,0.0,0.0,0.0,0.9999999999999999
2021-08-07 08:00:00,2.3613595309074774e-05,2.3613595309074774e-05,0.014275231076974202,-0.014352311148331794,0.00010069366666666669,0.0,0.0,0.0,0.9999999999999999
2021-08-07 16:00:00,-6.212718279385247e-05,-6.212718279385247e-05,0.007694598809472469,-0.007869444658932988,0.00011271866666666668,0.0,0.0,0.0,0.9999999999999999
2021-08-08 00:00:00,0.00017836245004753187,0.00017836245004753187,0.0128868529443148,-0.012793174160933935,8.468366666666667e-05,0.0,0.0,0.0,0.9999999999999999
2021-08-08 08:00:00,8.707738729485532e-05,8.707738729485532e-05,-0.0033483628521032665,0.003352670239398122,8.277000000000001e-05,0.0,0.0,0.0,0.9999999999999999
2021-08-08 16:00:00,0.00010331549034175338,0.00010331549034175338,-0.017831673880873908,0.017843407037882328,9.158233333333334e-05,0.0,0.0,0.0,0.9999999999999999
2021-08-09 00:00:00,0.00018952952639213308,0.00018952952639213308,-0.006530644163399395,0.006664907356458195,5.5266333333333316e-05,0.0,0.0,0.0,0.9999999999999999
2021-08-09 08:00:00,0.0002491394462936928,0.0002491394462936928,0.0008755226189887293,-0.0006935528393617031,6.716966666666665e-05,0.0,0.0,0.0,0.9999999999999999
2021-08-09 16:00:00,-4.789951699868183e-05,-4.789951699868183e-05,0.03197756538559623,-0.032088575569261577,6.311066666666665e-05,0.0,0.0,0.0,0.9999999999999999
2021-08-10 00:00:00,-1.771432128583794e-05,-1.771432128583794e-05,-0.004407427516287987,0.004315953861668816,7.375933333333333e-05,0.0,0.0,0.0,0.9999999999999999
2021-08-10 08:00:00,-1.0738882267718184e-06,-1.0738882267718184e-06,0.004397049375544985,-0.00447226659710509,7.414333333333333e-05,0.0,0.0,0.0,0.9999999999999999
2021-08-10 16:00:00,4.0060823683384905e-05,4.0060823683384905e-05,-0.001531173368415872,0.001465850192099257,0.00010538400000000002,0.0,0.0,0.0,0.9999999999999999
2021-08-11 00:00:00,7.338885839036017e-05,7.338885839036017e-05,0.008376141365609165,-0.008430120507218804,0.000127368,0.0,0.0,0.0,0.9999999999999999
2021-08-11 08:00:00,8.521149663464158e-05,8.521149663464158e-05,0.020958349295127042,-0.021019659465159067,0.00014652166666666668,0.0,0.0,0.0,0.9999999999999999
2021-08-11 16:00:00,0.00021216444250397756,0.00021216444250397756,0.006867886400519878,-0.0068471799580159,0.00019145799999999998,0.0,0.0,0.0,0.9999999999999999
2021-08-12 00:00:00,0.00022741764845912596,0.00022741764845912596,-0.006070144365440529,0.006159035347232988,0.00013852666666666668,0.0,0.0,0.0,0.9999999999999999
2021-08-12 08:00:00,0.00018393312403076553,0.00018393312403076553,0.0021008025873562176,-0.0020493641299921188,0.00013249466666666668,0.0,0.0,0.0,0.9999999999999999
2021-08-12 16:00:00,8.453764522432256e-05,8.453764522432256e-05,-0.021943073165199212,0.021916588143756868,0.00011102266666666669,0.0,0.0,0.0,0.9999999999999999
2021-08-13 00:00:00,0.00014999314859326875,0.00014999314859326875,0.013341192487249675,-0.013244682005323073,5.3482666666666655e-05,0.0,0.0,0.0,0.9999999999999999
2021-08-13 08:00:00,7.407430999268886e-06,7.407430999268886e-06,0.027154994920822087,-0.027218756156489485,7.116866666666666e-05,0.0,0.0,0.0,0.9999999999999999
2021-08-13 16:00:00,0.00016175315271110697,0.00016175315271110697,-0.004203396860932932,0.0042359090136440385,0.00012924100000000002,0.0,0.0,0.0,0.9999999999999999
2021-08-14 00:00:00,-2.7424150314061478e-05,-2.7424150314061478e-05,0.02295459329569119,-0.02304527544600525,6.325799999999998e-05,0.0,0.0,0.0,0.9999999999999999
2021-08-14 08:00:00,0.00010486814916068783,0.00010486814916068783,0.005086128231484717,-0.005140109748990696,0.0001588496666666667,0.0,0.0,0.0,0.9999999999999999
2021-08-14 16:00:00,0.00017293171305269437,0.00017293171305269437,-0.004677681362486393,0.004706212742205754,0.00014440033333333333,0.0,0.0,0.0,0.9999999999999999
2021-08-15 00:00:00,0.00013334539624758633,0.00013334539624758633,0.0042289732751164474,-0.0042637632122021945,0.00016813533333333335,0.0,0.0,0.0,0.9999999999999999
2021-08-15 08:00:00,0.00014587489477485904,-0.00010412510522514091,-0.013758535244330659,0.013712589201605518,0.0001918209375,0.06249999999999999,0.06249999999999999,0.12499999999999999,1.0
2021-08-15 16:00:00,0.0003527545509917215,0.0003527545509917215,0.011923063788688085,-0.011727433300196363,0.0001571240625,0.0,0.0,0.0,1.0
2021-08-16 00:00:00,-4.717261754615321e-05,-4.717261754615321e-05,0.021413610133949226,-0.02168132212649538,0.00022053937500000003,0.0,0.0,0.0,1.0
2021-08-16 08:00:00,0.0004199785046746575,0.0004199785046746575,0.011734929927884025,-0.011594286735709367,0.0002793353125,0.0,0.0,0.0,1.0
2021-08-16 16:00:00,0.00034054810853592925,0.00034054810853592925,-0.0019738973155931337,0.002085976986629063,0.0002284684375,0.0,0.0,0.0,1.0
2021-08-17 00:00:00,0.00010883244056844481,0.00010883244056844481,-0.014251400482006661,0.014260997610075106,9.923531249999999e-05,0.0,0.0,0.0,1.0
2021-08-17 08:00:00,7.856546870759352e-05,7.856546870759352e-05,0.015940734921523047,-0.015952559452815453,9.038999999999998e-05,0.0,0.0,0.0,1.0
2021-08-17 16:00:00,-7.814704695997387e-07,-7.814704695997387e-07,-0.0014025184250815968,0.001285580392111997,0.00011615656249999999,0.0,0.0,0.0,1.0
2021-08-18 00:00:00,0.00022347929552385886,0.00022347929552385886,-0.024969706516462912,0.02513907737448677,5.410843750000002e-05,0.0,0.0,0.0,1.0
2021-08-18 08:00:00,0.00021570276733366212,0.00021570276733366212,0.0035932363859508473,-0.0034275336186171852,5.0000000000000016e-05,0.0,0.0,0.0,1.0
2021-08-18 16:00:00,-6.713781436464109e-06,-6.713781436464109e-06,0.025655658928374375,-0.02571268895981084,5.0316250000000015e-05,0.0,0.0,0.0,1.0
2021-08-19 00:00:00,2.0315028673968552e-05,2.0315028673968552e-05,-0.003982521973127422,0.00393644950180139,6.638750000000001e-05,0.0,0.0,0.0,1.0
2021-08-19 08:00:00,-0.00016981882166253724,-0.00016981882166253724,0.001770709378385471,-0.0020041022625480083,6.35740625e-05,0.0,0.0,0.0,1.0
2021-08-19 16:00:00,0.0003135639137172534,0.0003135639137172534,0.006421638377326944,-0.006162485713609691,5.4411250000000015e-05,0.0,0.0,0.0,1.0
2021-08-20 00:00:00,-0.00025207367589516445,-0.00025207367589516445,0.020226746985030995,-0.02057539253592616,9.657187499999997e-05,0.0,0.0,0.0,1.0
2021-08-20 08:00:00,3.798157257044318e-05,3.798157257044318e-05,0.004003294645966535,-0.0041216746358960915,0.00015636156249999996,0.0,0.0,0.0,1.0
2021-08-20 16:00:00,0.0004217852779534642,0.0004217852779534642,0.017229300406684023,-0.01698767106623056,0.00018015593750000003,0.0,0.0,0.0,1.0
2021-08-21 00:00:00,9.968603088246017e-05,9.968603088246017e-05,0.00422022810081199,-0.00423747206992953,0.00011692999999999998,0.0,0.0,0.0,1.0
2021-08-21 08:00:00,0.00024866568360190416,0.00024866568360190416,0.006254196112426957,-0.0062815069913250525,0.00027597656249999996,0.0,0.0,0.0,1.0
2021-08-21 16:00:00,0.0002229617049823829,0.0002229617049823829,0.010944121362380786,-0.010915180282398403,0.00019402062499999999,0.0,0.0,0.0,1.0
2021-08-22 00:00:00,8.569095378980061e-05,8.569095378980061e-05,-0.0039360363795735015,0.003863554520863302,0.00015817281250000002,0.0,0.0,0.0,1.0
2021-08-22 08:00:00,0.00023995957644973418,0.00023995957644973418,0.006585099776228426,-0.006563586137278692,0.0002184459375,0.0,0.0,0.0,1.0
2021-08-22 16:00:00,0.0003498140497832031,0.0003498140497832031,-0.014002531295361855,0.014146799407645058,0.00020554593750000003,0.0,0.0,0.0,1.0
2021-08-23 00:00:00,-2.672201226073379e-05,-2.672201226073379e-05,0.007499013936996885,-0.007647203449257619,0.0001214675,0.0,0.0,0.0,1.0
2021-08-23 08:00:00,0.0002536056071464664,0.0002536056071464664,0.014390839882374912,-0.014515528962728445,0.0003782946875,0.0,0.0,0.0,1.0
2021-08-23 16:00:00,0.0004225604916067081,0.0004225604916067081,-0.006461206405343697,0.006591919396950405,0.00029184750000000003,0.0,0.0,0.0,1.0
2021-08-24 00:00:00,0.00020621124576313693,0.00020621124576313693,0.0031759147817418537,-0.0032370957234787168,0.0002673921875,0.0,0.0,0.0,1.0
2021-08-24 08:00:00,0.00021684507034073412,0.00021684507034073412,0.005134680905297031,-0.005225107397456297,0.00030727156249999994,0.0,0.0,0.0,1.0
2021-08-24 16:00:00,0.000216565744758518,0.000216565744758518,-0.03130269075389497,0.031295432436153486,0.0002238240625,0.0,0.0,0.0,1.0
2021-08-25 00:00:00,0.0003515108761691924,0.0003515108761691924,-0.0037060767877835944,0.004000010788952787,5.757687500000002e-05,0.0,0.0,0.0,1.0
2021-08-25 08:00:00,0.00011775482597013991,0.00011775482597013991,0.004862354307429227,-0.004827393231459087,8.279374999999999e-05,0.0,0.0,0.0,1.0
2021-08-25 16:00:00,0.00022939933382815853,0.00022939933382815853,0.005735229207984444,-0.005566624249156285,6.0794375000000014e-05,0.0,0.0,0.0,1.0
2021-08-26 00:00:00,-0.00022760876833040437,-0.00022760876833040437,-0.0027051830051408564,0.002404536111810452,7.303812499999999e-05,0.0,0.0,0.0,1.0
2021-08-26 08:00:00,0.00019994748997450375,0.00019994748997450375,-0.02731077057594785,0.027438813065922354,7.190499999999998e-05,0.0,0.0,0.0,1.0
2021-08-26 16:00:00,2.6615027414284657e-05,2.6615027414284657e-05,-0.0014146572262938965,0.0013777644412081812,6.350781250000002e-05,0.0,0.0,0.0,1.0
2021-08-27 00:00:00,0.00021676798118455432,0.00021676798118455432,-0.005859550566477925,0.0060076866726624795,6.8631875e-05,0.0,0.0,0.0,1.0
2021-08-27 08:00:00,0.00021682657565093413,0.00021682657565093413,0.016922009565289914,-0.01676393142713898,5.8748437500000014e-05,0.0,0.0,0.0,1.0
2021-08-27 16:00:00,-0.00011740985160645206,-0.00011740985160645206,0.016077551591836152,-0.016249941755942604,5.498031250000002e-05,0.0,0.0,0.0,1.0
2021-08-28 00:00:00,-3.28383874833991e-05,-3.28383874833991e-05,0.014282888675726545,-0.014374224250709944,5.8497187500000016e-05,0.0,0.0,0.0,1.0
2021-08-28 08:00:00,-3.502127463654375e-05,-3.502127463654375e-05,-0.009379436242694016,0.009210364030557472,0.00013405093749999997,0.0,0.0,0.0,1.0
2021-08-28 16:00:00,0.00018752559989100814,0.00018752559989100814,0.005110291417672608,-0.0050498830052816,0.0001271171875,0.0,0.0,0.0,1.0
2021-08-29 00:00:00,6.354538307571026e-05,6.354538307571026e-05,0.005885254912862448,-0.005958749529786738,0.00013704000000000003,0.0,0.0,0.0,1.0
2021-08-29 08:00:00,0.00032299106584545096,0.00032299106584545096,0.00020128377519515114,5.025854065029978e-05,7.144875000000001e-05,0.0,0.0,0.0,1.0
2021-08-29 16:00:00,-5.706274490478513e-06,-5.706274490478513e-06,-0.006606455981464324,0.006506980019473845,9.37696875e-05,0.0,0.0,0.0,1.0
2021-08-30 00:00:00,-4.1051217978078035e-06,-4.1051217978078035e-06,0.0015321753380819897,-0.0016362085848797975,9.992812499999998e-05,0.0,0.0,0.0,1.0
2021-08-30 08:00:00,0.00021492579619612705,0.00021492579619612705,-0.005815075198737359,0.005907898807433486,0.0001221021875,0.0,0.0,0.0,1.0
2021-08-30 16:00:00,0.00011299849630233279,0.00011299849630233279,-5.3747264324402466e-05,4.004044812673524e-05,0.0001267053125,0.0,0.0,0.0,1.0
2021-08-31 00:00:00,0.00011902160701189206,0.00011902160701189206,-0.002022466112524879,0.001972510219536771,0.00016897749999999996,0.0,0.0,0.0,1.0
2021-08-31 08:00:00,6.455550196796899e-05,6.455550196796899e-05,0.01914613282284911,-0.019177016695881142,9.543937499999998e-05,0.0,0.0,0.0,1.0
2021-08-31 16:00:00,3.762068783757673e-05,3.762068783757673e-05,0.007334864340668951,-0.007448539590331375,0.0001512959375,0.0,0.0,0.0,1.0
2021-09-01 00:00:00,0.00017337995235736447,0.00017337995235736447,-0.006675164121644161,0.006705084386501525,0.00014345968750000001,0.0,0.0,0.0,1.0
2021-09-01 08:00:00,0.00022810626184595326,0.00022810626184595326,0.005990486304391078,-0.005909593167545125,0.000147213125,0.0,0.0,0.0,1.0
2021-09-01 16:00:00,0.000164167885862888,0.000164167885862888,0.009273295212577498,-0.00930140638921461,0.0001922790625,0.0,0.0,0.0,1.0
2021-09-02 00:00:00,3.661065282821696e-05,3.661065282821696e-05,0.015286679199210885,-0.015452028546382668,0.00020196,0.0,0.0,0.0,1.0
2021-09-02 08:00:00,0.00046700281893881487,0.00046700281893881487,-0.0003574383678702983,0.0003804124368091133,0.0004440287499999999,0.0,0.0,0.0,1.0
2021-09-02 16:00:00,0.0005150559792906269,0.0005150559792906269,-0.0017464758556553703,0.0019157433974459973,0.00034578843749999996,0.0,0.0,0.0,1.0
2021-09-03 00:00:00,0.00017232413980592282,0.00017232413980592282,0.007777657525875874,-0.007853124323569952,0.0002477909375,0.0,0.0,0.0,1.0
2021-09-03 08:00:00,0.0001563412891827716,0.0001563412891827716,0.010637928445654494,-0.010818273718971722,0.00033668656249999997,0.0,0.0,0.0,1.0
2021-09-03 16:00:00,0.0005581733531498413,0.0005581733531498413,0.012724511610935754,-0.012507676382785913,0.000341338125,0.0,0.0,0.0,1.0
2021-09-04 00:00:00,0.0001978915262132182,0.0001978915262132182,-0.0033450055540276205,0.0032449689552408387,0.000297928125,0.0,0.0,0.0,1.0
2021-09-04 08:00:00,0.00027019176346685416,0.00027019176346685416,0.001492093469410715,-0.001610043580943861,0.0003881418750000001,0.0,0.0,0.0,1.0
2021-09-04 16:00:00,0.00047468651432646774,0.00047468651432646774,0.0013840635523229665,-0.0012987286004964987,0.0003893515625,0.0,0.0,0.0,1.0
2021-09-05 00:00:00,0.00022737281038031373,0.00022737281038031373,-0.0025003551750948858,0.0024038067354751995,0.00032392125,0.0,0.0,0.0,1.0
2021-09-05 08:00:00,0.00037131961290594556,0.00037131961290594556,-0.0006692421038886794,0.0007196757792946248,0.0003208859375000001,0.0,0.0,0.0,1.0
