ts,BTC,ETH,SOL,XRP,BNB,DOGE,ADA,LINK,DOT,ARB,LTC,AVAX,APT,FIL,ETC,BCH,NEAR,ATOM,UNI,TRX
2020-01-01 00:00:00,-0.00012359,0.0001,,,,,,,,,,,,,,0.0001,,,,
2020-01-01 08:00:00,-0.00012383,7.354e-05,,,,,,,,,,,,,,0.00120555,,,,
2020-01-01 16:00:00,-9.664e-05,-0.00016125,,,,,,,,,,,,,,0.00019195,,,,
2020-01-02 00:00:00,3.662e-05,5.047e-05,,,,,,,,,,,,,,0.0001,,,,
2020-01-02 08:00:00,0.0001,0.0001,,,,,,,,,,,,,,4.309e-05,,,,
2020-01-02 16:00:00,1.04e-06,0.0001,,,,,,,,,,,,,,0.00045092,,,,
2020-01-03 00:00:00,-1.664e-05,0.0001,,,,,,,,,,,,,,0.0001,,,,
2020-01-03 08:00:00,-1.553e-05,0.0001,,,,,,,,,,,,,,0.0002686,,,,
2020-01-03 16:00:00,0.0001,0.0001,,,,,,,,,,,,,,-0.00099838,,,,
2020-01-04 00:00:00,0.0001,0.0001,,,,,,,,,,,,,,-0.00139397,,,,
2020-01-04 08:00:00,8.4e-07,0.0001,,,,,,,,,,,,,,0.0001,,,,
2020-01-04 16:00:00,7.387e-05,0.0001,,,,,,,,,,,,,,-0.00014575,,,,
2020-01-05 00:00:00,0.0001,0.0001,,,,,,,,,,,,,,0.0001,,,,
2020-01-05 08:00:00,0.0001,0.0001,,,,,,,,,,,,,,0.0001,,,,
2020-01-05 16:00:00,0.0001,0.0001,,,,,,,,,,,,,,-1.922e-05,,,,
2020-01-06 00:00:00,0.0001,0.0001,,,,,,,,,,,,,,0.0001,,,,
2020-01-06 08:00:00,0.0001,0.0001,,0.0001,,,,,,,,,,,,0.0001,,,,
2020-01-06 16:00:00,0.0001,0.0001,,0.00487889,,,,,,,,,,,,0.0001,,,,
2020-01-07 00:00:00,0.0001,0.0001,,0.00180851,,,,,,,,,,,,0.0001,,,,
2020-01-07 08:00:00,0.0001,0.0001,,0.00075005,,,,,,,,,,,,0.0001,,,,
2020-01-07 16:00:00,0.0001,0.0001,,0.00022266,,,,,,,,,,,,0.0001,,,,
2020-01-08 00:00:00,0.00012514,0.0001,,0.0001,,,,,,,,,,,,0.0001,,,,
2020-01-08 08:00:00,0.0001,0.0001,,0.00139017,,,,,,,,,,,,-0.00025868,,,,
2020-01-08 16:00:00,0.0001,0.0001,,0.00065731,,,,,,,,,,,,0.0001,,,,
2020-01-09 00:00:00,0.0001,0.0001,,0.0001,,,,,,,,,,,,0.00149111,,,,
2020-01-09 08:00:00,0.0001,0.0001,,0.0001,,,,,,,0.0001,,,,,0.00085969,,,,
2020-01-09 16:00:00,0.0001,0.0001,,0.0001,,,,,,,0.0001,,,,,0.0001,,,,
2020-01-10 00:00:00,0.0001,0.0001,,0.0001,,,,,,,0.0001,,,,,0.00033597,,,,
2020-01-10 08:00:00,0.0001,0.0001,,0.0001,,,,,,,-0.00016501,,,,,-4.665e-05,,,,
2020-01-10 16:00:00,0.0001,0.0001,,0.0001,,,,,,,0.0001,,,,,0.0001,,,,
2020-01-11 00:00:00,0.0001,0.0001,,0.0001,,,,,,,-8.34e-05,,,,,0.0001,,,,
2020-01-11 08:00:00,0.00017846,0.0001,,0.0001,,,,,,,0.0001,,,,,-5.919e-05,,,,
2020-01-11 16:00:00,0.0001,0.0001,,0.0001,,,,,,,0.00030815,,,,,-0.00030778,,,,
2020-01-12 00:00:00,0.0001,0.0001,,0.0001,,,,,,,9.409e-05,,,,,-0.00023558,,,,
2020-01-12 08:00:00,0.0001,0.0001,,0.0001,,,,,,,0.0001,,,,,0.0001,,,,
2020-01-12 16:00:00,0.0001,0.0001,,0.0001,,,,,,,0.0001,,,,,0.0001,,,,
2020-01-13 00:00:00,0.0001,0.0001,,0.00022677,,,,,,,0.0001,,,,,0.0001,,,,
2020-01-13 08:00:00,0.0001,0.0001,,0.0001,,,,,,,0.0001,,,,,0.0001,,,,
2020-01-13 16:00:00,0.0001,0.0001,,0.0001,,,,,,,0.0001,,,,,0.0001,,,,
2020-01-14 00:00:00,0.0001,0.0001,,0.00023193,,,,,,,0.0001,,,,,0.0001,,,,
2020-01-14 08:00:00,0.000259,0.0001,,0.0001,,,,,,,0.0001,,,,,0.0001,,,,
2020-01-14 16:00:00,0.0001,0.0001,,0.00058179,,,,,,,0.0001,,,,,0.0001,,,,
2020-01-15 00:00:00,0.00049392,0.00011544,,0.00275417,,,,,,,0.00061688,,,,,0.00051712,,,,
2020-01-15 08:00:00,0.00019497,0.00020223,,0.00181173,,,,,,,0.00038757,,,,,0.00034113,,,,0.0001
2020-01-15 16:00:00,0.0001,0.00031864,,0.00180187,,,,,,,0.00019672,,,,,0.0001,,,,0.00313699
2020-01-16 00:00:00,0.0001,0.00017165,,0.00109311,,,,,,,0.0001,,,,,0.0001,,,,0.00093364
2020-01-16 08:00:00,0.00041191,0.00038406,,0.0001,,,,,,,0.0001,,,,0.0001,0.00067611,,,,0.0001
2020-01-16 16:00:00,0.00031466,0.0004224,,0.0001,,,,,,,0.0001,,,,0.0001,0.00125921,,,,0.0001
2020-01-17 00:00:00,0.0001,0.00018772,,0.0001,,,,,,,0.00038011,,,,0.0001,0.00063919,,,,0.0001
2020-01-17 08:00:00,0.00015027,0.0001,,0.0001,,,,0.0001,,,0.00089497,,,,0.00039602,0.00032284,,,,0.0001
2020-01-17 16:00:00,0.00056749,0.00020327,,0.0001,,,,0.00409343,,,0.0006264,,,,0.00042811,0.00033436,,,,0.0001
2020-01-18 00:00:00,0.0001,0.0001,,0.0001,,,,0.00167371,,,0.00072004,,,,0.00482591,0.0002167,,,,0.00046945
2020-01-18 08:00:00,0.00029182,0.0001,,0.0001,,,,0.00038697,,,0.000704,,,,0.00060635,0.0005077,,,,0.0001
2020-01-18 16:00:00,0.00032081,0.00011014,,0.00033018,,,,0.0001,,,0.00086863,,,,0.00021154,0.00057618,,,,0.00046607
2020-01-19 00:00:00,0.00020041,0.00044662,,0.00185072,,,,0.0001,,,0.00031874,,,,0.00047428,0.0010457,,,,0.00077247
2020-01-19 08:00:00,0.00039329,0.00019851,,0.00164121,,,,0.0001,,,0.00043069,,,,0.0001,0.00074375,,,,0.00021337
2020-01-19 16:00:00,0.00092467,0.00023852,,0.00087585,,,,0.00024236,,,0.0001,,,,0.0001,0.00076384,,,,0.0001
2020-01-20 00:00:00,0.00029702,0.00047503,,0.00049196,,,,0.0001,,,0.0001,,,,0.0001,0.0003576,,,,0.0001
2020-01-20 08:00:00,0.0001,0.00054081,,0.0001,,,,0.0001,,,0.0001,,,,0.0001,-0.00044651,,,,0.0001
2020-01-20 16:00:00,0.00010782,0.00038562,,0.0001,,,,0.0001,,,0.0001,,,,0.0001,0.0026141,,,,0.0001
2020-01-21 00:00:00,0.00012057,0.00021637,,0.0001,,,,0.0001,,,0.0001,,,,0.0001,0.00012561,,,,0.0001
2020-01-21 08:00:00,0.00015425,0.00016823,,0.0001,,,,0.0001,,,0.0001,,,,0.0001,0.00111475,,,,0.0001
2020-01-21 16:00:00,0.0001574,0.00018627,,0.00034253,,,,0.0,,,0.0,,,,0.0001,0.00103792,,,,0.0001
2020-01-22 00:00:00,0.0001,0.0001535,,0.00017282,,,,0.0,,,0.0,,,,0.0001,0.00121083,,,,0.0001
2020-01-22 08:00:00,0.00021392,0.0001,,0.00013911,,,,0.0,,,0.0,,,,0.0001,0.00047554,,,,0.0001
2020-01-22 16:00:00,0.0001,0.0001,,0.0001,,,,0.0,,,5.852e-05,,,,0.0001,0.0001,,,,0.0001
2020-01-23 00:00:00,0.0001,0.0001,,0.00042104,,,,0.00143734,,,0.0,,,,0.0001,0.0001,,,,0.0001
2020-01-23 08:00:00,0.0001,0.0001,,0.00029574,,,,0.00371786,,,0.0,,,,0.0001,0.0001,,,,0.0001
2020-01-23 16:00:00,0.00052304,0.00021994,,0.0001,,,,0.00221705,,,0.0,,,,0.0001,0.00043063,,,,0.0001
2020-01-24 00:00:00,0.00054719,0.00017114,,0.0001,,,,0.00155528,,,0.00050623,,,,0.0001,0.00028212,,,,0.0001
2020-01-24 08:00:00,0.00042124,0.00017748,,0.0001,,,,0.00037708,,,0.0,,,,0.0001,0.00027852,,,,0.0001
2020-01-24 16:00:00,0.00017948,0.00025923,,0.0001,,,,0.0,,,0.00021518,,,,0.0001,0.00017888,,,,0.0001
2020-01-25 00:00:00,0.0001,0.0001,,0.0001,,,,0.0,,,0.0,,,,0.0001,0.00025134,,,,0.0001
2020-01-25 08:00:00,0.0001,0.0001,,0.0001,,,,0.0,,,0.00032998,,,,0.0001,0.0001,,,,0.0001
2020-01-25 16:00:00,0.0001,0.00027793,,0.0001,,,,0.00298262,,,3.385e-05,,,,0.00019893,0.00014535,,,,0.0001
2020-01-26 00:00:00,0.0001,0.00031959,,0.0001,,,,0.00135796,,,0.0,,,,0.0001,0.00013011,,,,0.0001
2020-01-26 08:00:00,0.0001,0.00026387,,0.0001,,,,0.00025309,,,0.0,,,,0.0001,0.0001,,,,0.0001
2020-01-26 16:00:00,0.0001,0.0001,,0.0001,,,,0.0,,,0.00047684,,,,-0.00024741,7.036e-05,,,,0.0001
2020-01-27 00:00:00,0.0001,0.0001,,0.0001,,,,0.0,,,0.00037236,,,,-0.0003151,0.0001,,,,0.0001
2020-01-27 08:00:00,0.0001,0.0001,,0.0001,,,,0.0,,,0.0,,,,-0.00022022,0.0001,,,,0.0001
2020-01-27 16:00:00,0.0001,0.0001,,0.0001,,,,0.0,,,0.0,,,,-0.00031241,0.0001,,,,0.0001
2020-01-28 00:00:00,0.0001,0.00010167,,0.0001,,,,0.0,,,0.0,,,,0.0001,0.0001,,,,0.0001
2020-01-28 08:00:00,0.00068689,0.00049212,,0.00025437,,,,0.0,,,0.0,,,,0.0001,0.0001,,,,0.0001
2020-01-28 16:00:00,0.00054394,0.00091788,,0.0002949,,,,0.0,,,0.0,,,,0.0001,0.0001,,,,0.0001
2020-01-29 00:00:00,0.00062324,0.00122251,,0.00111354,,,,0.00010548,,,0.00047398,,,,0.0001,0.0001,,,,0.0001
2020-01-29 08:00:00,0.00108193,0.0010613,,0.00108821,,,,0.00219522,,,0.00031957,,,,6.46e-05,0.0001,,,,0.0001
2020-01-29 16:00:00,0.00053694,0.00055576,,0.00129547,,,,0.00061622,,,0.00018885,,,,0.0001,0.0001,,,,0.0001
2020-01-30 00:00:00,0.000236,0.00054882,,0.00104493,,,,0.0,,,0.0006407,,,,0.0001,0.0001,,,,0.0001
2020-01-30 08:00:00,0.00024877,0.00049058,,0.0008496,,,,0.00047883,,,0.00038925,,,,0.0001,0.0001,,,,0.0001
2020-01-30 16:00:00,0.00034852,0.00054951,,0.00094568,,,,0.0,,,0.00020806,,,,0.0001,0.0001,,,,0.0001
2020-01-31 00:00:00,0.00053551,0.00082589,,0.00163247,,,,0.0,,,0.00034859,,,,0.00022897,0.00024604,,,,0.0001
2020-01-31 08:00:00,0.00077154,0.00132017,,0.00139455,,,0.0001,0.00054312,,,0.00043136,,,,0.00020827,0.00042048,,,,0.0001
2020-01-31 16:00:00,0.00039858,0.00093741,,0.00065705,,,0.0001,0.00245159,,,0.00035987,,,,0.00048118,0.00030254,,,,0.0001
2020-02-01 00:00:00,0.00074991,0.0007201,,0.00011588,,,0.0001,0.00108462,,,4.512e-05,,,,0.00047746,0.00048232,,,,0.00019956
2020-02-01 08:00:00,0.00065667,0.00070775,,0.00021319,,,0.0001,0.0017312,,,0.0,,,,0.0001,0.0004103,,,,0.00013914
2020-02-01 16:00:00,0.00049052,0.00052861,,0.00034136,,,0.0001,0.00048394,,,0.0,,,,0.0001,0.00021097,,,,0.00011643
2020-02-02 00:00:00,0.00028263,0.000352,,0.00073987,,,0.0001,0.0,,,0.0,,,,0.0001,0.00032438,,,,0.0007147
2020-02-02 08:00:00,0.00034916,0.00016128,,0.00052875,,,0.0014449,0.0,,,0.00034305,,,,0.00013162,0.00042793,,,,0.00100833
2020-02-02 16:00:00,0.00065524,0.0001,,0.00070499,,,0.00179835,0.0,,,0.00024822,,,,0.00019412,0.00031351,,,,0.00124351
2020-02-03 00:00:00,0.00060677,0.0001,,0.00076429,,,0.00164031,0.00016181,,,0.00010603,,,,0.00098812,0.0001,,,,0.0002378
2020-02-03 08:00:00,0.00035862,0.0001,,0.0006028,,,0.00071241,0.0,,,0.00026918,,,,0.00076144,0.00012047,,,,0.0001
2020-02-03 16:00:00,0.0001,0.0001,,0.00068694,,,0.00048046,0.0,,,0.00066319,,,,0.00093712,0.00046286,,,,0.00051842
2020-02-04 00:00:00,0.00099282,0.00036575,,0.00097581,,,0.00014095,0.00023249,,,0.00033326,,,,0.0007927,0.00011499,,,,0.0001
2020-02-04 08:00:00,0.0005445,0.00014722,,0.00065478,,,0.00031409,0.00024878,,,0.00060785,,,,0.0008711,0.00025089,,,,0.00023887
2020-02-04 16:00:00,0.00038192,0.00039381,,0.00087324,,,0.00073434,0.00078991,,,0.00091288,,,,0.00116544,0.00029743,,,,0.00064624
2020-02-05 00:00:00,0.0001,0.0001,,0.00084913,,,0.00040653,0.00035389,,,0.0008389,,,,0.00062561,0.00025594,,,,0.0001767
2020-02-05 08:00:00,0.0001,0.0001,,0.00015617,,,0.0001,0.00019977,,,0.00058266,,,,0.00072472,0.0001,,,,0.00050543
2020-02-05 16:00:00,0.00052631,0.00095515,,0.00055073,,,0.00031833,7.234e-05,,,0.00037833,,,,0.00093187,0.0001,,,,0.00151995
2020-02-06 00:00:00,0.00164021,0.00112654,,0.00154527,,,0.00162987,0.00069867,,,0.00062993,,,,0.00260386,0.0001155,,,,0.00063163
2020-02-06 08:00:00,0.00078299,0.00077325,,0.00185237,,,0.00396642,0.00106287,,,0.00079581,,,,0.00161721,0.0001,,,,0.00043383
2020-02-06 16:00:00,0.00055668,0.00053238,,0.00129262,,,0.00146499,0.00248768,,,0.0003813,,,,0.00095361,0.00079137,,,,0.00068275
2020-02-07 00:00:00,0.00035618,0.00032775,,0.00121796,,,0.00052055,0.00236885,,,0.00022691,,,,0.00028066,0.00079957,,,,0.00076495
2020-02-07 08:00:00,0.00019726,0.00014913,,0.00107989,,,0.00156332,0.00187824,,,0.00044607,,,,0.0001,0.00061801,,,,0.00125067
2020-02-07 16:00:00,0.00034616,0.00045718,,0.00194481,,,0.00250463,0.00019588,,,0.00067636,,,,0.00012638,0.00076384,,0.0075,,0.0002888
2020-02-08 00:00:00,0.00039915,0.00026524,,0.00098417,,,0.00198965,0.0,,,0.00067884,,,,0.00032524,0.00101674,,0.0014614,,0.00033397
2020-02-08 08:00:00,0.00062858,0.00027312,,0.00031831,,,0.00175849,0.0,,,0.00043124,,,,0.00012468,0.00057452,,0.00046452,,0.00032191
2020-02-08 16:00:00,0.00099315,0.00029946,,0.00068328,,,0.00070553,0.0,,,0.00060968,,,,0.00063193,0.00070315,,0.0001,,0.00116301
2020-02-09 00:00:00,0.00042798,0.00097062,,0.00090964,,,0.00081936,0.0,,,0.00084067,,,,0.00078225,0.00070937,,-0.00016375,,0.0011258
2020-02-09 08:00:00,0.00081519,0.00063224,,0.00094769,,,0.00161188,0.00118945,,,0.00085242,,,,0.00139544,0.00111813,,0.0041014,,0.00133755
2020-02-09 16:00:00,0.00113954,0.00136228,,0.00123672,,,0.0024828,0.00314824,,,0.00137143,,,,0.00107473,0.00173654,,0.00182383,,0.00125801
2020-02-10 00:00:00,0.00106733,0.00130685,,0.00084757,,,0.0021764,0.00227184,,,0.0010755,,,,0.00083397,0.00161209,,0.00191302,,0.00148579
2020-02-10 08:00:00,0.00125022,0.00193444,,0.001089,0.0,,0.00162089,0.00181394,,,0.00124711,,,,0.0007394,0.00109097,,0.00064416,,0.00125974
2020-02-10 16:00:00,0.00097918,0.00295694,,0.00073909,0.00304635,,0.00099124,0.00107746,,,0.00257734,,,,0.00057045,0.00147827,,0.0001,,0.00054978
2020-02-11 00:00:00,0.00043989,0.0011812,,0.00050019,0.00161571,,0.00126237,0.00095643,,,0.00114991,,,,0.00086052,0.00096557,,0.00044179,,0.00024375
2020-02-11 08:00:00,0.00064797,0.00150902,,0.00063707,0.00261274,,0.00096237,0.00045756,,,0.00071154,,,,0.00046639,0.00142499,,0.0001,,0.000602
2020-02-11 16:00:00,0.0005012,0.00107512,,0.000699,0.00155591,,0.00056017,0.00017335,,,0.00089628,,,,0.00126962,0.00099173,,0.0010229,,0.00060274
2020-02-12 00:00:00,0.003,0.0028447,,0.0027129,0.00326618,,0.00235305,0.00286768,,,0.00261646,,,,0.00287374,0.00265081,,0.00172988,,0.00185782
2020-02-12 08:00:00,0.00108055,0.0036719,,0.00412417,0.00222329,,0.00284851,0.00321015,,,0.00380638,,,,0.00484806,0.00277386,,0.00235787,,0.00342654
2020-02-12 16:00:00,0.00103884,0.00148984,,0.00225375,0.00123233,,0.0019762,0.00104156,,,0.00177824,,,,0.00222075,0.00232965,,0.00140706,,0.00183306
2020-02-13 00:00:00,0.00093553,0.00119193,,0.00260997,0.00066404,,0.0024533,0.004444,,,0.00186684,,,,0.00168905,0.00167715,,0.00271325,,0.00142871
2020-02-13 08:00:00,0.00084403,0.00141789,,0.00399863,0.00339783,,0.00249154,0.00352039,,,0.00208011,,,,0.00171046,0.00224262,,0.00245318,,0.00187535
2020-02-13 16:00:00,0.00070414,0.0017895,,0.00071174,0.00051288,,0.00085375,0.00120184,,,0.001212,,,,0.00045888,0.00107646,,0.00060479,,0.00074497
2020-02-14 00:00:00,0.0006332,0.00133922,,0.00046998,0.0,,0.00085489,0.00155127,,,0.00111041,,,,0.00053769,0.00061474,,0.00018869,,0.00045364
2020-02-14 08:00:00,0.00074453,0.00081527,,0.00065324,0.0008311,,0.00041437,0.00151322,,,0.00137557,,,,0.00059702,0.00050105,,0.0001286,,0.00036224
2020-02-14 16:00:00,0.00055952,0.00097804,,0.00123369,0.00045706,,0.00118214,0.00055468,,,0.00112572,,,,0.00123915,0.00058651,,0.00064731,,0.0003888
2020-02-15 00:00:00,0.00059113,0.00084363,,0.00203384,0.00205219,,0.0017457,0.00101008,,,0.00232886,,,,0.00161648,0.00105683,,0.00156312,,0.00052674
2020-02-15 08:00:00,0.0009686,0.00099519,,0.00074374,0.00121877,,0.00050419,0.00052831,,,0.0011933,,,,0.00126106,0.00075874,,0.0011618,,0.00053469
2020-02-15 16:00:00,0.00087369,0.00116429,,0.00092091,0.00231415,,0.00081641,0.00060642,,,0.00156575,,,,0.00125426,0.00109656,,0.00186952,,0.00039078
2020-02-16 00:00:00,0.00051202,0.00191229,,0.0001,0.0,,0.0001,0.0,,,0.00077213,,,,0.0001,0.0003572,,0.00033814,,0.0001
2020-02-16 08:00:00,0.00036973,0.00042143,,0.00061959,0.0,,0.0001,0.0,,,0.00059134,,,,0.0001,0.00017977,,0.0001,,0.0001
2020-02-16 16:00:00,0.00060847,0.00063291,,0.00013594,0.0,,0.0001,0.0,,,0.00044673,,,,0.0001,0.00059497,,0.0001,,0.0001
2020-02-17 00:00:00,0.00043179,0.0006537,,0.0001,0.0,,0.0001,-0.00071501,,,0.00012864,,,,0.0001,0.00084012,,0.0001,,0.0001
2020-02-17 08:00:00,0.0006096,0.00052153,,0.0001,0.0003025,,0.0001,0.0,,,0.00042877,,,,0.0001,0.00035286,,0.0001,,0.0001
2020-02-17 16:00:00,0.00091076,0.00088411,,0.0002768,0.00110646,,0.0001,0.00069902,,,0.00087128,,,,0.0001,0.00046785,,0.00013213,,0.0001
2020-02-18 00:00:00,0.00026967,0.00024205,,0.00032492,7.369e-05,,0.0001,0.00087201,,,0.00089338,,,,0.0001,0.00035451,,0.0001,,0.0001
2020-02-18 08:00:00,0.00013952,0.00012422,,0.00052507,0.0,,0.0001,0.00046752,,,0.00075242,,,,0.0001,0.00037317,,0.0002382,,0.0001
2020-02-18 16:00:00,0.00029662,0.00023619,,0.00047347,0.00017557,,0.0001,0.00025794,,,0.00040888,,,,0.0001,0.00063236,,0.0001,,0.00013488
2020-02-19 00:00:00,0.00046396,0.0007174,,0.00090213,2.421e-05,,0.0001,0.000355,,,0.00035974,,,,0.0001,0.00036719,,0.00031301,,0.0001
2020-02-19 08:00:00,0.00038487,0.00095567,,0.00063226,0.00137686,,0.0001,0.00167673,,,0.00114557,,,,0.0001,0.00058435,,0.0001,,0.00023872
2020-02-19 16:00:00,0.00040757,0.00068394,,0.00068491,0.0,,0.0001,0.00179558,,,0.00100893,,,,0.000498,0.00080004,,0.0001,,0.00064886
2020-02-20 00:00:00,0.0001,0.0001949,,0.00014727,0.00046778,,0.0001,0.00031796,,,0.00044646,,,,0.00049528,0.00079673,,0.00038177,,0.0001
2020-02-20 08:00:00,0.0001,0.0001,,0.0001,0.00072738,,0.0001,0.0,,,0.00010345,,,,0.0001,0.00051906,,0.0001,,0.0001
2020-02-20 16:00:00,0.0001,0.00053851,,0.0001,0.00020171,,0.0001,0.0,,,0.00023802,,,,0.0001,0.00037871,,0.0001,,0.0001
2020-02-21 00:00:00,0.0001,0.00069899,,0.0001,0.0,,0.0001,0.0,,,6.182e-05,,,,0.0001,0.0001,,0.0001,,0.0001
2020-02-21 08:00:00,0.0001,0.0005353,,0.00021036,0.0002414,,0.0001,0.0,,,0.0,,,,0.0001,0.0001,,0.0001,,0.0001
2020-02-21 16:00:00,0.0001,0.0005742,,0.00020904,0.00042486,,0.0001,0.0,,,7.988e-05,,,,0.0001,0.00024844,,0.0001,,0.0001
2020-02-22 00:00:00,0.0001,0.00051605,,0.00017202,0.00064889,,0.0001,0.0,,,0.0002174,,,,0.0001,0.00019897,,0.0003373,,0.0001
2020-02-22 08:00:00,0.0001,0.00056424,,0.0003983,0.00049596,,0.0001,0.0,,,0.0,,,,0.0001,0.00010187,,0.00026287,,0.0001
2020-02-22 16:00:00,0.00012243,0.00045883,,0.00036526,0.00052603,,0.0001,0.0,,,0.0,,,,0.0001,0.0001,,0.0001,,0.0001
2020-02-23 00:00:00,0.00029663,0.00077311,,0.00024281,0.00075795,,0.0001,0.0,,,0.0,,,,0.0001,0.00016419,,0.0001,,0.0001
2020-02-23 08:00:00,0.0003901,0.00043317,,0.0006435,0.00081155,,0.0001,0.0,,,0.0,,,,0.0001,0.0001737,,0.00032702,,0.00013647
2020-02-23 16:00:00,0.00065308,0.00048157,,0.00064068,0.00020372,,0.0001625,0.0,,,0.0,,,,0.0001,0.00017309,,0.00027489,,0.00030716
2020-02-24 00:00:00,0.00048774,0.00054128,,0.00045487,0.00043004,,0.00021446,6.393e-05,,,1.369e-05,,,,0.00119736,0.00022403,,0.00128653,,0.00053349
2020-02-24 08:00:00,0.00014587,0.00037142,,0.00020174,0.00015968,,0.0001,0.00031602,,,0.00074132,,,,0.00054228,0.00023957,,0.00111079,,0.00035498
2020-02-24 16:00:00,0.0001,0.00020954,,0.0001,0.00043662,,0.00018817,0.0,,,0.0005468,,,,0.0001764,0.0001,,0.00045144,,0.00045846
2020-02-25 00:00:00,0.00032389,0.00031422,,0.00030932,0.00012455,,0.00066285,0.0,,,0.00036702,,,,0.00067022,0.00059446,,0.0001,,0.0001
2020-02-25 08:00:00,0.00027363,0.00040545,,0.00029794,0.00030493,,0.0001,0.00013417,,,0.00027615,,,,0.00049266,0.00036807,,0.00101254,,0.0001
2020-02-25 16:00:00,0.00046949,0.00052084,,0.00011103,0.00031773,,0.0001,0.0,,,0.00051432,,,,0.00089243,0.00031931,,0.0006252,,0.0001
2020-02-26 00:00:00,0.0003617,0.00047129,,0.0001,0.00015623,,0.0001,0.0,,,0.00021345,,,,0.0004146,0.00044147,,0.00067251,,0.0001
2020-02-26 08:00:00,0.0005063,0.00079802,,0.00012143,0.00018209,,0.0001,0.0,,,1.3e-05,,,,0.00014136,0.00064749,,0.0001,,0.0001
2020-02-26 16:00:00,0.0003866,0.00071497,,0.0001,0.0,,0.0001,0.0,,,0.00014046,,,,0.0001,0.00059303,,0.0001,,0.0001
2020-02-27 00:00:00,0.00017363,0.0001,,0.0001,0.0,,0.0001,-0.00015148,,,0.0,,,,0.0001,0.00030232,,0.00062613,,0.0001
2020-02-27 08:00:00,0.0001,0.00025833,,0.0001,0.0,,0.0001,0.0,,,0.0,,,,0.0001,0.0001,,0.0001,,0.0001
2020-02-27 16:00:00,0.0001,0.00010335,,0.0001,0.0,,0.0001,-0.00104881,,,0.0,,,,0.0001,0.0001,,0.00017026,,0.0001
2020-02-28 00:00:00,0.0001,0.00012465,,0.00015561,0.0,,0.0001,-0.00056683,,,0.00017859,,,,0.0001,0.0001,,0.00016047,,0.0001
2020-02-28 08:00:00,0.00011659,0.00025289,,0.00020472,0.0,,0.0001,-1.78e-05,,,0.00024069,,,,0.00021259,0.0001,,0.00099237,,0.0001
2020-02-28 16:00:00,0.00023604,0.00030522,,0.0001,0.0,,0.0001,0.0,,,0.0,,,,0.00045876,0.0001,,0.00013134,,0.0001
2020-02-29 00:00:00,0.00061536,0.00040998,,0.0001,0.0,,0.0001,0.0,,,1.03e-05,,,,0.000705,0.0001,,0.00138093,,0.00018953
2020-02-29 08:00:00,0.00060166,0.00055451,,0.00040397,0.0,,0.0001,-6.664e-05,,,0.00019322,,,,0.0008079,0.0001,,-8.287e-05,,0.0001
2020-02-29 16:00:00,0.00062345,0.00047771,,0.00018203,0.00028972,,0.0001,-0.00128714,,,0.0001945,,,,0.00048493,0.0001,,0.0001,,0.0001
2020-03-01 00:00:00,0.00049317,0.00032216,,0.00022598,0.00019026,,0.0001,-0.00028419,,,7.028e-05,,,,0.00016893,0.00014907,,0.00100561,,0.00040267
2020-03-01 08:00:00,0.00027933,0.00018986,,0.00013142,0.00031743,,0.0001,0.0,,,5.268e-05,,,,0.00059079,0.00016136,,0.00177865,,0.0001
2020-03-01 16:00:00,0.00031033,0.00015628,,0.0001,0.00038074,,0.0001,0.0,,,0.00064455,,,,0.00014664,0.0001,,0.0001,,0.0001
2020-03-02 00:00:00,0.0001872,0.00014747,,0.00030761,0.0,,0.0001,0.0,,,8.34e-05,,,,0.00043506,0.00023455,,0.00070584,,0.0001
2020-03-02 08:00:00,0.0001,0.00015638,,0.0001,0.0,,0.0001,-0.00103757,,,0.00027295,,,,0.00024134,0.00021201,,0.00047826,,0.0001
2020-03-02 16:00:00,0.0001,0.0001,,0.0001,0.0,,0.0001,-0.00339958,,,0.00019238,,,,0.0001,0.0001,,0.0001,,0.0001
2020-03-03 00:00:00,0.0001,0.0001,,0.00027794,-1.823e-05,,0.0001,-0.00215893,,,0.00018696,,,,0.0001,0.0001,,0.0001,,0.0001
2020-03-03 08:00:00,0.0001,0.0001,,0.00024294,-0.00020427,,0.0001,-0.00038958,,,0.00017006,,,,0.0001,0.0001,,0.0001,,0.0001
2020-03-03 16:00:00,0.0001,0.00031403,,0.0001,0.0,,0.0001,0.0,,,0.00011977,,,,0.0001,0.0001,,0.00089168,,0.0001
2020-03-04 00:00:00,0.0001,0.00030731,,0.00019764,0.0,,0.0001,0.0,,,7.458e-05,,,,0.0001,0.0001,,0.00201054,,0.0001
2020-03-04 08:00:00,0.0001,0.00030432,,0.00018098,0.0,,0.0001,0.0,,,0.00033646,,,,0.0001,0.0001,,0.0001,,0.0001
2020-03-04 16:00:00,0.00024328,0.00032821,,0.0002205,-0.0006366,,0.0001,-0.00103559,,,0.00030938,,,,0.0001,0.0003631,,0.0001,,0.0001
2020-03-05 00:00:00,0.0001,0.00029022,,0.0001,0.0,,0.0001,-0.0022364,,,7.628e-05,,,,0.0001,0.0001,,0.00034972,,0.0001
2020-03-05 08:00:00,0.00023481,0.00039893,,0.00017193,0.00016672,,0.00015045,-0.00031444,,,0.00036266,,,,0.0001,0.00010719,,0.0001,,0.0001
